Date,Summary,Precip_Type,Temperature,Apparent_Temperature,Humidity,Wind_Speed,Wind_Bearing,Visibility,Cloud_Cover,Pressure,Daily_Summary,Year,Month,Day,Season,Temp_Category,Precipitation,Rain_Category
2010-05-30,Mostly Cloudy,rain,17.700000000000003,17.700000000000003,0.97,7.776300000000001,41.0,10.0464,0.0,1016.38,Mostly cloudy throughout the day.,2010,5,30,Spring,Moderate,2.5,Moderate
2010-05-31,Mostly Cloudy,rain,17.566666666666666,17.566666666666666,0.85,22.717100000000002,211.0,5.2808,0.0,1007.21,Partly cloudy throughout the day.,2010,5,31,Spring,Moderate,2.5,Moderate
2010-06-01,Overcast,rain,11.605555555555556,11.605555555555556,0.93,14.296800000000003,271.0,6.3434,0.0,1002.74,Foggy in the morning.,2010,6,1,Summer,Moderate,2.5,Moderate
2010-06-02,Overcast,rain,12.666666666666664,12.666666666666664,0.96,11.0768,310.0,6.3434,0.0,1002.61,Foggy in the morning.,2010,6,2,Summer,Moderate,2.5,Moderate
2010-06-03,Mostly Cloudy,rain,12.683333333333332,12.683333333333332,0.96,4.6690000000000005,201.0,11.270000000000001,0.0,1006.74,Mostly cloudy throughout the day.,2010,6,3,Summer,Moderate,2.5,Moderate
2010-06-04,Partly Cloudy,rain,13.894444444444442,13.894444444444442,0.9,7.969500000000001,240.0,11.2056,0.0,1011.27,Mostly cloudy throughout the day.,2010,6,4,Summer,Moderate,2.5,Moderate
2010-06-05,Foggy,rain,17.061111111111114,17.061111111111114,0.93,7.631400000000001,311.0,2.2057,0.0,1015.91,Foggy starting in the evening continuing until night.,2010,6,5,Summer,Moderate,2.5,Moderate
2010-06-06,Partly Cloudy,rain,16.133333333333333,16.133333333333333,0.87,9.177000000000001,331.0,9.982000000000001,0.0,1019.98,Foggy until morning.,2010,6,6,Summer,Moderate,2.5,Moderate
2010-06-07,Partly Cloudy,rain,19.78888888888889,19.78888888888889,0.78,3.1556,158.0,9.982000000000001,0.0,1015.37,Partly cloudy starting overnight.,2010,6,7,Summer,Moderate,2.5,Moderate
2010-06-08,Partly Cloudy,rain,21.088888888888885,21.088888888888885,0.74,2.9624,78.0,9.982000000000001,0.0,1011.07,Partly cloudy until night.,2010,6,8,Summer,Warm,2.5,Moderate
2010-06-09,Partly Cloudy,rain,22.733333333333334,22.733333333333334,0.73,9.5151,110.0,9.982000000000001,0.0,1011.35,Partly cloudy until night.,2010,6,9,Summer,Warm,2.5,Moderate
2010-06-10,Clear,rain,19.494444444444447,19.494444444444447,0.84,3.2844,157.0,9.982000000000001,0.0,1013.56,Partly cloudy starting in the morning.,2010,6,10,Summer,Moderate,2.5,Moderate
2010-06-11,Mostly Cloudy,rain,24.93333333333333,24.93333333333333,0.64,9.1287,150.0,9.982000000000001,0.0,1012.64,Partly cloudy starting in the morning.,2010,6,11,Summer,Warm,2.5,Moderate
2010-06-12,Clear,rain,25.02777777777778,25.02777777777778,0.73,9.2414,190.0,9.982000000000001,0.0,1009.74,Partly cloudy starting in the morning continuing until evening.,2010,6,12,Summer,Warm,2.5,Moderate
2010-06-13,Clear,rain,27.150000000000002,29.422222222222217,0.73,7.711900000000001,162.0,9.982000000000001,0.0,1007.63,Partly cloudy overnight.,2010,6,13,Summer,Warm,2.5,Moderate
2010-06-14,Mostly Cloudy,rain,24.90555555555555,24.90555555555555,0.79,4.6046000000000005,120.0,9.982000000000001,0.0,1009.07,Partly cloudy starting overnight continuing until morning.,2010,6,14,Summer,Warm,2.5,Moderate
2010-06-15,Partly Cloudy,rain,23.772222222222226,23.772222222222226,0.78,4.5402000000000005,26.0,9.982000000000001,0.0,1012.3,Partly cloudy until night.,2010,6,15,Summer,Warm,2.5,Moderate
2010-06-16,Mostly Cloudy,rain,24.766666666666666,24.766666666666666,0.63,9.2253,59.0,9.982000000000001,0.0,1015.48,Partly cloudy starting in the morning.,2010,6,16,Summer,Warm,2.5,Moderate
2010-06-17,Mostly Cloudy,rain,19.944444444444446,19.944444444444446,0.78,20.0445,11.0,11.270000000000001,0.0,1013.95,Partly cloudy throughout the day.,2010,6,17,Summer,Moderate,2.5,Moderate
2010-06-18,Partly Cloudy,rain,21.988888888888887,21.988888888888887,0.73,4.8622000000000005,42.0,9.982000000000001,0.0,1014.48,Partly cloudy throughout the day.,2010,6,18,Summer,Warm,2.5,Moderate
2010-06-19,Partly Cloudy,rain,17.872222222222224,17.872222222222224,0.9,23.023000000000003,160.0,11.2056,0.0,1005.03,Partly cloudy throughout the day.,2010,6,19,Summer,Moderate,2.5,Moderate
2010-06-20,Mostly Cloudy,rain,17.800000000000004,17.800000000000004,0.96,4.379200000000001,95.0,11.2056,0.0,1001.05,Partly cloudy throughout the day.,2010,6,20,Summer,Moderate,2.5,Moderate
2010-06-21,Overcast,rain,20.283333333333335,20.283333333333335,0.91,2.6404,353.0,3.2844,0.0,1004.57,Partly cloudy throughout the day.,2010,6,21,Summer,Warm,2.5,Moderate
2010-06-22,Overcast,rain,17.155555555555555,17.155555555555555,0.92,19.0624,18.0,11.270000000000001,0.0,1005.15,Mostly cloudy throughout the day.,2010,6,22,Summer,Moderate,2.5,Moderate
2010-06-23,Overcast,rain,14.905555555555553,14.905555555555553,0.87,24.906700000000004,339.0,11.2056,0.0,1010.82,Overcast throughout the day.,2010,6,23,Summer,Moderate,2.5,Moderate
2010-06-24,Mostly Cloudy,rain,17.33888888888889,17.33888888888889,0.74,5.119800000000001,23.0,11.2056,0.0,1013.21,Mostly cloudy throughout the day.,2010,6,24,Summer,Moderate,2.5,Moderate
2010-06-25,Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.83,3.8157000000000005,238.0,9.982000000000001,0.0,1012.82,Partly cloudy throughout the day.,2010,6,25,Summer,Moderate,2.5,Moderate
2010-06-26,Mostly Cloudy,rain,17.200000000000003,17.200000000000003,0.75,10.9158,329.0,9.982000000000001,0.0,1010.02,Partly cloudy throughout the day.,2010,6,26,Summer,Moderate,2.5,Moderate
2010-06-27,Overcast,rain,16.08888888888889,16.08888888888889,0.93,9.2736,319.0,4.0733,0.0,1013.1,Overcast throughout the day.,2010,6,27,Summer,Moderate,2.5,Moderate
2010-06-28,Partly Cloudy,rain,18.83888888888889,18.83888888888889,0.78,10.642100000000001,359.0,10.0464,0.0,1015.52,Mostly cloudy throughout the day.,2010,6,28,Summer,Moderate,2.5,Moderate
2010-06-29,Partly Cloudy,rain,20.11666666666666,20.11666666666666,0.92,7.792400000000001,330.0,11.2056,0.0,1014.81,Partly cloudy throughout the day.,2010,6,29,Summer,Warm,2.5,Moderate
2010-06-30,Partly Cloudy,rain,21.11111111111111,21.11111111111111,0.81,10.9158,341.0,9.982000000000001,0.0,1013.82,Partly cloudy starting in the morning.,2010,6,30,Summer,Warm,2.5,Moderate
2010-07-01,Overcast,rain,21.599999999999998,21.599999999999998,0.81,2.6726,347.0,14.9086,0.0,1014.71,Partly cloudy throughout the day.,2010,7,1,Summer,Warm,2.5,Moderate
2010-07-02,Mostly Cloudy,rain,22.727777777777774,22.727777777777774,0.84,4.5563,9.0,10.0464,0.0,1014.59,Partly cloudy throughout the day.,2010,7,2,Summer,Warm,2.5,Moderate
2010-07-03,Partly Cloudy,rain,22.77777777777778,22.77777777777778,0.79,4.7978000000000005,23.0,9.982000000000001,0.0,1016.07,Partly cloudy starting in the afternoon.,2010,7,3,Summer,Warm,2.5,Moderate
2010-07-04,Partly Cloudy,rain,17.47222222222222,17.47222222222222,0.99,5.1359,88.0,11.270000000000001,0.0,1015.12,Partly cloudy until night.,2010,7,4,Summer,Moderate,2.5,Moderate
2010-07-05,Partly Cloudy,rain,19.02777777777778,19.02777777777778,0.88,7.824600000000001,260.0,9.982000000000001,0.0,1016.07,Partly cloudy until night.,2010,7,5,Summer,Moderate,2.5,Moderate
2010-07-06,Mostly Cloudy,rain,21.06111111111111,21.06111111111111,0.92,1.2397,220.0,9.982000000000001,0.0,1013.52,Partly cloudy starting in the morning.,2010,7,6,Summer,Warm,2.5,Moderate
2010-07-07,Partly Cloudy,rain,22.066666666666666,22.066666666666666,0.69,17.661700000000003,301.0,9.982000000000001,0.0,1014.5,Partly cloudy until night.,2010,7,7,Summer,Warm,2.5,Moderate
2010-07-08,Mostly Cloudy,rain,16.177777777777777,16.177777777777777,0.92,3.5742000000000007,169.0,11.2056,0.0,1020.73,Partly cloudy starting overnight continuing until night.,2010,7,8,Summer,Moderate,2.5,Moderate
2010-07-09,Mostly Cloudy,rain,20.955555555555556,20.955555555555556,0.79,1.4973,205.0,9.982000000000001,0.0,1020.77,Partly cloudy throughout the day.,2010,7,9,Summer,Warm,2.5,Moderate
2010-07-10,Clear,rain,17.52777777777778,17.52777777777778,0.87,6.1502,30.0,15.826300000000002,0.0,1021.71,Partly cloudy starting in the morning continuing until evening.,2010,7,10,Summer,Moderate,2.5,Moderate
2010-07-11,Partly Cloudy,rain,21.20555555555556,21.20555555555556,0.8,7.8729,352.0,9.982000000000001,0.0,1018.6,Partly cloudy starting in the morning continuing until evening.,2010,7,11,Summer,Warm,2.5,Moderate
2010-07-12,Partly Cloudy,rain,22.82222222222222,22.82222222222222,0.89,7.760200000000001,301.0,9.982000000000001,0.0,1016.49,Partly cloudy starting in the morning continuing until night.,2010,7,12,Summer,Warm,2.5,Moderate
2010-07-13,Partly Cloudy,rain,24.88333333333334,24.88333333333334,0.75,4.4919,89.0,11.2056,0.0,1012.1,Partly cloudy starting in the morning.,2010,7,13,Summer,Warm,2.5,Moderate
2010-07-14,Partly Cloudy,rain,25.144444444444446,25.144444444444446,0.78,8.1305,232.0,10.0464,0.0,1010.36,Partly cloudy starting in the morning.,2010,7,14,Summer,Warm,2.5,Moderate
2010-07-15,Partly Cloudy,rain,25.0,25.0,0.84,1.5295,310.0,9.982000000000001,0.0,1009.99,Partly cloudy starting overnight continuing until night.,2010,7,15,Summer,Warm,2.5,Moderate
2010-07-16,Partly Cloudy,rain,26.11111111111111,26.11111111111111,0.78,4.6368,42.0,9.982000000000001,0.0,1013.49,Partly cloudy starting in the morning continuing until night.,2010,7,16,Summer,Warm,2.5,Moderate
2010-07-17,Partly Cloudy,rain,25.09444444444445,25.09444444444445,0.84,3.1878,355.0,9.982000000000001,0.0,1016.19,Partly cloudy until night.,2010,7,17,Summer,Warm,2.5,Moderate
2010-07-18,Mostly Cloudy,rain,27.10555555555556,28.966666666666665,0.69,9.2897,119.0,9.982000000000001,0.0,1013.57,Partly cloudy starting in the morning continuing until night.,2010,7,18,Summer,Warm,2.5,Moderate
2010-07-19,Mostly Cloudy,rain,23.79444444444444,23.79444444444444,0.78,12.799500000000002,329.0,11.2056,0.0,1017.37,Partly cloudy throughout the day.,2010,7,19,Summer,Warm,2.5,Moderate
2010-07-20,Mostly Cloudy,rain,20.25,20.25,0.92,8.3237,307.0,11.125100000000002,0.0,1018.09,Partly cloudy throughout the day.,2010,7,20,Summer,Warm,2.5,Moderate
2010-07-21,Partly Cloudy,rain,23.916666666666668,23.916666666666668,0.89,0.0,0.0,9.982000000000001,0.0,1013.39,Partly cloudy starting in the morning continuing until night.,2010,7,21,Summer,Warm,2.5,Moderate
2010-07-22,Partly Cloudy,rain,25.05,25.05,0.84,4.8622000000000005,142.0,10.0464,0.0,1011.97,Partly cloudy starting in the morning.,2010,7,22,Summer,Warm,2.5,Moderate
2010-07-23,Partly Cloudy,rain,26.03888888888889,26.03888888888889,0.75,4.7334000000000005,149.0,9.982000000000001,0.0,1012.36,Partly cloudy overnight.,2010,7,23,Summer,Warm,2.5,Moderate
2010-07-24,Partly Cloudy,rain,25.155555555555555,25.155555555555555,0.84,8.017800000000001,143.0,9.982000000000001,0.0,1009.7,Partly cloudy starting in the morning continuing until night.,2010,7,24,Summer,Warm,2.5,Moderate
2010-07-25,Mostly Cloudy,rain,19.92777777777778,19.92777777777778,0.78,12.88,292.0,11.2056,0.0,1007.43,Partly cloudy throughout the day.,2010,7,25,Summer,Moderate,2.5,Moderate
2010-07-26,Mostly Cloudy,rain,16.06111111111111,16.06111111111111,0.92,12.9444,301.0,11.270000000000001,0.0,1009.33,Mostly cloudy throughout the day.,2010,7,26,Summer,Moderate,2.5,Moderate
2010-07-27,Partly Cloudy,rain,16.15555555555555,16.15555555555555,0.99,4.7495,283.0,11.270000000000001,0.0,1010.82,Mostly cloudy throughout the day.,2010,7,27,Summer,Moderate,2.5,Moderate
2010-07-28,Mostly Cloudy,rain,17.244444444444444,17.244444444444444,0.93,7.615300000000001,201.0,8.1305,0.0,1012.06,Mostly cloudy throughout the day.,2010,7,28,Summer,Moderate,2.5,Moderate
2010-07-29,Partly Cloudy,rain,17.916666666666668,17.916666666666668,0.89,9.5151,240.0,11.2056,0.0,1013.03,Mostly cloudy throughout the day.,2010,7,29,Summer,Moderate,2.5,Moderate
2010-07-30,Partly Cloudy,rain,21.16111111111111,21.16111111111111,0.79,9.209200000000001,111.0,9.982000000000001,0.0,1010.71,Partly cloudy until night.,2010,7,30,Summer,Warm,2.5,Moderate
2010-07-31,Mostly Cloudy,rain,19.93333333333333,19.93333333333333,0.87,10.9158,339.0,11.2056,0.0,1013.22,Partly cloudy starting overnight continuing until night.,2010,7,31,Summer,Moderate,2.5,Moderate
2010-08-01,Partly Cloudy,rain,19.361111111111107,19.361111111111107,0.93,10.770900000000001,328.0,14.9569,0.0,1015.05,Partly cloudy until evening.,2010,8,1,Summer,Moderate,2.5,Moderate
2010-08-02,Clear,rain,18.8,18.8,0.93,6.279,270.0,14.9086,0.0,1016.99,Partly cloudy starting in the afternoon continuing until evening.,2010,8,2,Summer,Moderate,2.5,Moderate
2010-08-03,Clear,rain,22.17222222222222,22.17222222222222,0.87,1.61,0.0,9.982000000000001,0.0,1013.49,Partly cloudy starting in the afternoon continuing until evening.,2010,8,3,Summer,Warm,2.5,Moderate
2010-08-04,Mostly Cloudy,rain,23.772222222222226,23.772222222222226,0.79,16.325400000000002,329.0,10.0464,0.0,1007.24,Partly cloudy starting in the morning.,2010,8,4,Summer,Warm,2.5,Moderate
2010-08-05,Partly Cloudy,rain,18.88888888888889,18.88888888888889,0.93,4.83,320.0,9.982000000000001,0.0,1008.99,Mostly cloudy until night.,2010,8,5,Summer,Moderate,2.5,Moderate
2010-08-06,Partly Cloudy,rain,22.061111111111106,22.061111111111106,0.87,7.792400000000001,39.0,11.2056,0.0,1006.48,Partly cloudy starting overnight.,2010,8,6,Summer,Warm,2.5,Moderate
2010-08-07,Partly Cloudy,rain,17.983333333333334,17.983333333333334,0.96,10.432800000000002,43.0,11.125100000000002,0.0,1010.47,Partly cloudy throughout the day.,2010,8,7,Summer,Moderate,2.5,Moderate
2010-08-08,Partly Cloudy,rain,17.800000000000004,17.800000000000004,0.99,3.3488,339.0,9.982000000000001,0.0,1016.39,Partly cloudy overnight.,2010,8,8,Summer,Moderate,2.5,Moderate
2010-08-09,Partly Cloudy,rain,18.81666666666667,18.81666666666667,0.93,3.0751,40.0,9.982000000000001,0.0,1017.5,Partly cloudy starting in the morning.,2010,8,9,Summer,Moderate,2.5,Moderate
2010-08-10,Clear,rain,16.505555555555556,16.505555555555556,0.97,6.295100000000001,10.0,15.826300000000002,0.0,1017.69,Partly cloudy starting in the morning.,2010,8,10,Summer,Moderate,2.5,Moderate
2010-08-11,Mostly Cloudy,rain,18.93333333333333,18.93333333333333,0.9,1.61,70.0,9.982000000000001,0.0,1016.97,Partly cloudy starting in the morning.,2010,8,11,Summer,Moderate,2.5,Moderate
2010-08-12,Partly Cloudy,rain,19.00555555555555,19.00555555555555,0.93,0.0,0.0,9.982000000000001,0.0,1016.17,Partly cloudy until evening.,2010,8,12,Summer,Moderate,2.5,Moderate
2010-08-13,Mostly Cloudy,rain,23.727777777777774,23.727777777777774,0.84,3.2039,29.0,9.982000000000001,0.0,1013.5,Partly cloudy starting in the morning.,2010,8,13,Summer,Warm,2.5,Moderate
2010-08-14,Mostly Cloudy,rain,27.43333333333333,29.47222222222222,0.69,11.237800000000002,79.0,9.982000000000001,0.0,1013.0,Mostly cloudy until night.,2010,8,14,Summer,Warm,2.5,Moderate
2010-08-15,Partly Cloudy,rain,24.88333333333334,24.88333333333334,0.88,7.824600000000001,0.0,6.295100000000001,0.0,1015.69,Partly cloudy until night.,2010,8,15,Summer,Warm,2.5,Moderate
2010-08-16,Partly Cloudy,rain,23.811111111111114,23.811111111111114,0.79,9.499,99.0,9.982000000000001,0.0,1015.18,Partly cloudy starting in the morning.,2010,8,16,Summer,Warm,2.5,Moderate
2010-08-17,Partly Cloudy,rain,21.966666666666672,21.966666666666672,0.74,9.3702,330.0,11.2056,0.0,1012.65,Partly cloudy starting in the morning.,2010,8,17,Summer,Warm,2.5,Moderate
2010-08-18,Mostly Cloudy,rain,17.82777777777778,17.82777777777778,0.96,0.0,0.0,9.982000000000001,0.0,1012.38,Partly cloudy throughout the day.,2010,8,18,Summer,Moderate,2.5,Moderate
2010-08-19,Partly Cloudy,rain,17.755555555555556,17.755555555555556,0.84,4.83,60.0,9.982000000000001,0.0,1012.85,Partly cloudy until night.,2010,8,19,Summer,Moderate,2.5,Moderate
2010-08-20,Partly Cloudy,rain,18.038888888888888,18.038888888888888,0.95,6.44,260.0,9.982000000000001,0.0,1018.14,Partly cloudy starting in the morning.,2010,8,20,Summer,Moderate,2.5,Moderate
2010-08-21,Mostly Cloudy,rain,20.85555555555556,20.85555555555556,0.59,9.2253,80.0,9.982000000000001,0.0,1023.76,Partly cloudy until night.,2010,8,21,Summer,Warm,2.5,Moderate
2010-08-22,Partly Cloudy,rain,18.772222222222226,18.772222222222226,0.74,4.6851,358.0,9.982000000000001,0.0,1024.09,Partly cloudy until evening.,2010,8,22,Summer,Moderate,2.5,Moderate
2010-08-23,Clear,rain,18.88888888888889,18.88888888888889,0.78,4.83,180.0,9.982000000000001,0.0,1018.76,Partly cloudy in the afternoon.,2010,8,23,Summer,Moderate,2.5,Moderate
2010-08-24,Partly Cloudy,rain,20.97222222222222,20.97222222222222,0.73,9.499,139.0,9.982000000000001,0.0,1011.97,Partly cloudy in the evening.,2010,8,24,Summer,Warm,2.5,Moderate
2010-08-25,Partly Cloudy,rain,22.644444444444446,22.644444444444446,0.79,8.1949,300.0,9.982000000000001,0.0,1011.29,Partly cloudy until night.,2010,8,25,Summer,Warm,2.5,Moderate
2010-08-26,Mostly Cloudy,rain,17.82777777777778,17.82777777777778,0.78,3.2683,254.0,9.982000000000001,0.0,1017.59,Mostly cloudy throughout the day.,2010,8,26,Summer,Moderate,2.5,Moderate
2010-08-27,Partly Cloudy,rain,19.983333333333334,19.983333333333334,0.78,4.6368,160.0,9.982000000000001,0.0,1015.33,Partly cloudy until night.,2010,8,27,Summer,Moderate,2.5,Moderate
2010-08-28,Mostly Cloudy,rain,26.783333333333328,27.63888888888889,0.57,22.507800000000003,292.0,9.9015,0.0,1005.95,Partly cloudy starting in the morning.,2010,8,28,Summer,Warm,2.5,Moderate
2010-08-29,Overcast,rain,17.105555555555554,17.105555555555554,0.93,12.4292,290.0,11.270000000000001,0.0,1010.55,Mostly cloudy throughout the day.,2010,8,29,Summer,Moderate,2.5,Moderate
2010-08-30,Partly Cloudy,rain,12.249999999999998,12.249999999999998,0.86,3.3649,299.0,9.982000000000001,0.0,1015.86,Partly cloudy until night.,2010,8,30,Summer,Moderate,2.5,Moderate
2010-08-31,Mostly Cloudy,rain,12.777777777777779,12.777777777777779,0.96,9.5312,358.0,11.125100000000002,0.0,1007.86,Mostly cloudy until night.,2010,8,31,Summer,Moderate,2.5,Moderate
2010-09-01,Overcast,rain,12.149999999999999,12.149999999999999,0.93,17.1948,244.0,11.125100000000002,0.0,1004.23,Mostly cloudy throughout the day.,2010,9,1,Autumn,Moderate,2.5,Moderate
2010-09-02,Mostly Cloudy,rain,14.97777777777778,14.97777777777778,0.67,20.608000000000004,272.0,9.982000000000001,0.0,1011.19,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.,2010,9,2,Autumn,Moderate,2.5,Moderate
2010-09-03,Partly Cloudy,rain,12.761111111111111,12.761111111111111,0.9,11.2056,241.0,9.982000000000001,0.0,1017.76,Partly cloudy starting in the morning.,2010,9,3,Autumn,Moderate,2.5,Moderate
2010-09-04,Mostly Cloudy,rain,15.855555555555554,15.855555555555554,0.82,9.2253,350.0,9.982000000000001,0.0,1020.19,Mostly cloudy starting overnight.,2010,9,4,Autumn,Moderate,2.5,Moderate
2010-09-05,Overcast,rain,17.061111111111114,17.061111111111114,0.76,9.2736,333.0,9.9015,0.0,1017.18,Mostly cloudy starting in the morning.,2010,9,5,Autumn,Moderate,2.5,Moderate
2010-09-06,Clear,rain,10.050000000000002,10.050000000000002,0.93,3.3488,272.0,9.982000000000001,0.0,1020.68,Partly cloudy until evening.,2010,9,6,Autumn,Moderate,2.5,Moderate
2010-09-07,Mostly Cloudy,rain,12.200000000000001,12.200000000000001,0.99,4.717300000000001,251.0,9.982000000000001,0.0,1019.19,Mostly cloudy starting overnight.,2010,9,7,Autumn,Moderate,2.5,Moderate
2010-09-08,Foggy,rain,13.77222222222222,13.77222222222222,0.94,10.5455,51.0,3.059,0.0,1015.45,Foggy in the morning.,2010,9,8,Autumn,Moderate,2.5,Moderate
2010-09-09,Partly Cloudy,rain,18.62777777777778,18.62777777777778,0.93,17.259200000000003,60.0,6.1985,0.0,1011.39,Foggy starting overnight continuing until morning.,2010,9,9,Autumn,Moderate,2.5,Moderate
2010-09-10,Overcast,rain,18.144444444444442,18.144444444444442,0.9,13.620600000000001,29.0,10.0464,0.0,1018.0,Foggy in the morning.,2010,9,10,Autumn,Moderate,2.5,Moderate
2010-09-11,Overcast,rain,17.666666666666668,17.666666666666668,1.0,4.9105,26.0,4.4436,0.0,1016.39,Foggy in the morning.,2010,9,11,Autumn,Moderate,2.5,Moderate
2010-09-12,Overcast,rain,17.105555555555554,17.105555555555554,0.88,4.6046000000000005,40.0,6.118,0.0,1019.87,Overcast throughout the day.,2010,9,12,Autumn,Moderate,2.5,Moderate
2010-09-13,Partly Cloudy,rain,15.116666666666667,15.116666666666667,0.99,3.1556,242.0,4.1216,0.0,1018.89,Foggy overnight.,2010,9,13,Autumn,Moderate,2.5,Moderate
2010-09-14,Overcast,rain,17.711111111111112,17.711111111111112,0.99,1.6905000000000001,300.0,4.2021,0.0,1019.39,Foggy until morning.,2010,9,14,Autumn,Moderate,2.5,Moderate
2010-09-15,Partly Cloudy,rain,16.044444444444444,16.044444444444444,0.93,3.5259,316.0,8.1305,0.0,1020.79,Foggy until morning.,2010,9,15,Autumn,Moderate,2.5,Moderate
2010-09-16,Mostly Cloudy,rain,17.616666666666667,17.616666666666667,0.85,9.2897,141.0,9.982000000000001,0.0,1014.84,Foggy in the morning.,2010,9,16,Autumn,Moderate,2.5,Moderate
2010-09-17,Overcast,rain,18.7,18.7,0.78,7.5187,39.0,9.982000000000001,0.0,1014.56,Mostly cloudy throughout the day.,2010,9,17,Autumn,Moderate,2.5,Moderate
2010-09-18,Mostly Cloudy,rain,17.061111111111114,17.061111111111114,1.0,9.193100000000001,311.0,5.1359,0.0,1014.3,Overcast throughout the day.,2010,9,18,Autumn,Moderate,2.5,Moderate
2010-09-19,Overcast,rain,14.905555555555553,14.905555555555553,0.93,0.1288,10.0,11.125100000000002,0.0,1016.22,Mostly cloudy throughout the day.,2010,9,19,Autumn,Moderate,2.5,Moderate
2010-09-20,Mostly Cloudy,rain,12.127777777777776,12.127777777777776,1.0,9.724400000000001,309.0,4.4919,0.0,1017.11,Mostly cloudy throughout the day.,2010,9,20,Autumn,Moderate,2.5,Moderate
2010-09-21,Partly Cloudy,rain,8.93888888888889,8.93888888888889,1.0,3.22,290.0,9.9015,0.0,1021.97,Foggy starting overnight continuing until morning.,2010,9,21,Autumn,Cold,2.5,Moderate
2010-09-22,Clear,rain,10.072222222222223,10.072222222222223,1.0,1.61,320.0,9.982000000000001,0.0,1023.17,Partly cloudy starting in the morning continuing until evening.,2010,9,22,Autumn,Moderate,2.5,Moderate
2010-09-23,Clear,rain,12.149999999999999,12.149999999999999,1.0,3.22,350.0,9.982000000000001,0.0,1023.67,Foggy starting overnight continuing until morning.,2010,9,23,Autumn,Moderate,2.5,Moderate
2010-09-24,Clear,rain,13.77222222222222,13.77222222222222,0.9,4.5402000000000005,168.0,7.212800000000001,0.0,1019.24,Foggy in the morning.,2010,9,24,Autumn,Moderate,2.5,Moderate
2010-09-25,Partly Cloudy,rain,17.15,17.15,0.64,14.023100000000003,130.0,9.982000000000001,0.0,1009.2,Partly cloudy starting in the morning.,2010,9,25,Autumn,Moderate,2.5,Moderate
2010-09-26,Mostly Cloudy,rain,17.127777777777776,17.127777777777776,0.93,15.810200000000002,119.0,11.125100000000002,0.0,1001.32,Mostly cloudy until night.,2010,9,26,Autumn,Moderate,2.5,Moderate
2010-09-27,Overcast,rain,12.616666666666667,12.616666666666667,0.91,14.4739,251.0,11.125100000000002,0.0,1005.95,Mostly cloudy throughout the day.,2010,9,27,Autumn,Moderate,2.5,Moderate
2010-09-28,Mostly Cloudy,rain,12.611111111111112,12.611111111111112,0.91,3.22,70.0,9.982000000000001,0.0,1010.89,Mostly cloudy throughout the day.,2010,9,28,Autumn,Moderate,2.5,Moderate
2010-09-29,Partly Cloudy,rain,12.750000000000002,12.750000000000002,0.9,12.445300000000001,349.0,9.982000000000001,0.0,1013.99,Partly cloudy throughout the day.,2010,9,29,Autumn,Moderate,2.5,Moderate
2010-09-30,Mostly Cloudy,rain,12.17222222222222,12.17222222222222,0.74,9.7405,281.0,9.982000000000001,0.0,1015.28,Partly cloudy throughout the day.,2010,9,30,Autumn,Moderate,2.5,Moderate
2010-10-01,Mostly Cloudy,rain,6.416666666666665,5.272222222222223,0.87,6.295100000000001,280.0,15.826300000000002,0.0,1018.47,Mostly cloudy throughout the day.,2010,10,1,Autumn,Cold,2.5,Moderate
2010-10-02,Mostly Cloudy,rain,7.3666666666666645,6.83888888888889,0.93,4.8461,328.0,9.982000000000001,0.0,1019.58,Mostly cloudy throughout the day.,2010,10,2,Autumn,Cold,2.5,Moderate
2010-10-03,Overcast,rain,12.66111111111111,12.66111111111111,0.73,11.0446,50.0,9.982000000000001,0.0,1023.17,Mostly cloudy throughout the day.,2010,10,3,Autumn,Moderate,2.5,Moderate
2010-10-04,Partly Cloudy,rain,10.988888888888889,10.988888888888889,0.78,7.792400000000001,128.0,9.982000000000001,0.0,1021.93,Partly cloudy throughout the day.,2010,10,4,Autumn,Moderate,2.5,Moderate
2010-10-05,Mostly Cloudy,rain,12.149999999999999,12.149999999999999,0.73,22.862000000000002,140.0,9.982000000000001,0.0,1018.6,Mostly cloudy until night.,2010,10,5,Autumn,Moderate,2.5,Moderate
2010-10-06,Overcast,rain,11.066666666666668,11.066666666666668,1.0,11.2056,108.0,4.025,0.0,1016.51,Mostly cloudy throughout the day.,2010,10,6,Autumn,Moderate,2.5,Moderate
2010-10-07,Mostly Cloudy,rain,12.68888888888889,12.68888888888889,0.95,8.9516,210.0,10.0464,0.0,1022.87,Foggy until morning.,2010,10,7,Autumn,Moderate,2.5,Moderate
2010-10-08,Mostly Cloudy,rain,11.916666666666668,11.916666666666668,0.87,0.0,0.0,9.8049,0.0,1027.68,Mostly cloudy throughout the day.,2010,10,8,Autumn,Moderate,2.5,Moderate
2010-10-09,Clear,rain,5.95,5.95,1.0,3.2039,329.0,6.1985,0.0,1028.88,Partly cloudy until evening.,2010,10,9,Autumn,Cold,2.5,Moderate
2010-10-10,Partly Cloudy,rain,4.800000000000001,2.2111111111111095,0.87,11.0446,330.0,8.1305,0.0,1019.63,Partly cloudy until night.,2010,10,10,Autumn,Cold,2.5,Moderate
